,iteration,z,x,f(x),sum,epsilon,converged,gradient
8124,8124,[-3.08008042022570e-6 -7.95807864051312e-16],[4.94956517132758 8.99999999999998],1.94108008641218e-5,<built-in function sum>,0.0001,False,[-0.00153975797079429 -3.97903932025656e-13]
8125,8125,[-3.07951611397257e-6 -7.95807864051312e-16],[4.94956825084369 8.99999999999998],1.94060604574597e-5,<built-in function sum>,0.0001,False,[-0.00153947590385972 -3.97903932025656e-13]
8126,8126,[-3.07895198002968e-6 -7.95807864051312e-16],[4.94957132979567 8.99999999999998],1.94013217872624e-5,<built-in function sum>,0.0001,False,[-0.00153919392304340 -3.97903932025656e-13]
8127,8127,[-3.07838801832345e-6 -7.95807864051312e-16],[4.94957440818369 8.99999999999998],1.93965848526803e-5,<built-in function sum>,0.0001,False,[-0.00153891202830861 -3.97903932025656e-13]
8128,8128,[-3.07782422878020e-6 -7.95807864051312e-16],[4.94957748600792 8.99999999999998],1.93918496528671e-5,<built-in function sum>,0.0001,False,[-0.00153863021961848 -3.97903932025656e-13]
8129,8129,[-3.07726061132640e-6 -7.95807864051312e-16],[4.94958056326853 8.99999999999998],1.93871161869741e-5,<built-in function sum>,0.0001,False,[-0.00153834849693629 -3.97903932025656e-13]
8130,8130,[-3.07669716588841e-6 -7.95807864051312e-16],[4.94958363996570 8.99999999999998],1.93823844541570e-5,<built-in function sum>,0.0001,False,[-0.00153806686022521 -3.97903932025656e-13]
8131,8131,[-3.07613389239285e-6 -7.95807864051312e-16],[4.94958671609959 8.99999999999998],1.93776544535678e-5,<built-in function sum>,0.0001,False,[-0.00153778530944865 -3.97903932025656e-13]
8132,8132,[-3.07557079076620e-6 -7.95807864051312e-16],[4.94958979167038 8.99999999999998],1.93729261843619e-5,<built-in function sum>,0.0001,False,[-0.00153750384456977 -3.97903932025656e-13]
8133,8133,[-3.07500786093504e-6 -7.95807864051312e-16],[4.94959286667824 8.99999999999998],1.93681996456947e-5,<built-in function sum>,0.0001,False,[-0.00153722246555194 -3.97903932025656e-13]
8134,8134,[-3.07444510282603e-6 -7.95807864051312e-16],[4.94959594112334 8.99999999999998],1.93634748367210e-5,<built-in function sum>,0.0001,False,[-0.00153694117235852 -3.97903932025656e-13]
8135,8135,[-3.07388251636582e-6 -7.95807864051312e-16],[4.94959901500586 8.99999999999998],1.93587517565971e-5,<built-in function sum>,0.0001,False,[-0.00153665996495280 -3.97903932025656e-13]
8136,8136,[-3.07332010148111e-6 -7.95807864051312e-16],[4.94960208832596 8.99999999999998],1.93540304044799e-5,<built-in function sum>,0.0001,False,[-0.00153637884329820 -3.97903932025656e-13]
8137,8137,[-3.07275785809866e-6 -7.95807864051312e-16],[4.94960516108382 8.99999999999998],1.93493107795266e-5,<built-in function sum>,0.0001,False,[-0.00153609780735811 -3.97903932025656e-13]
8138,8138,[-3.07219578614528e-6 -7.95807864051312e-16],[4.94960823327960 8.99999999999998],1.93445928808949e-5,<built-in function sum>,0.0001,False,[-0.00153581685709595 -3.97903932025656e-13]
8139,8139,[-3.07163388554779e-6 -7.95807864051312e-16],[4.94961130491349 8.99999999999998],1.93398767077413e-5,<built-in function sum>,0.0001,False,[-0.00153553599247515 -3.97903932025656e-13]
8140,8140,[-3.07107215623299e-6 -7.95807864051312e-16],[4.94961437598565 8.99999999999998],1.93351622592257e-5,<built-in function sum>,0.0001,False,[-0.00153525521345910 -3.97903932025656e-13]
8141,8141,[-3.07051059812781e-6 -7.95807864051312e-16],[4.94961744649624 8.99999999999998],1.93304495345082e-5,<built-in function sum>,0.0001,False,[-0.00153497452001131 -3.97903932025656e-13]
8142,8142,[-3.06994921115927e-6 -7.95807864051312e-16],[4.94962051644546 8.99999999999998],1.93257385327467e-5,<built-in function sum>,0.0001,False,[-0.00153469391209537 -3.97903932025656e-13]
8143,8143,[-3.06938799525429e-6 -7.95807864051312e-16],[4.94962358583345 8.99999999999998],1.93210292531023e-5,<built-in function sum>,0.0001,False,[-0.00153441338967465 -3.97903932025656e-13]
8144,8144,[-3.06882695033991e-6 -7.95807864051312e-16],[4.94962665466040 8.99999999999998],1.93163216947348e-5,<built-in function sum>,0.0001,False,[-0.00153413295271277 -3.97903932025656e-13]
8145,8145,[-3.06826607634317e-6 -7.95807864051312e-16],[4.94962972292648 8.99999999999998],1.93116158568062e-5,<built-in function sum>,0.0001,False,[-0.00153385260117321 -3.97903932025656e-13]
8146,8146,[-3.06770537319118e-6 -7.95807864051312e-16],[4.94963279063185 8.99999999999998],1.93069117384785e-5,<built-in function sum>,0.0001,False,[-0.00153357233501960 -3.97903932025656e-13]
8147,8147,[-3.06714484081115e-6 -7.95807864051312e-16],[4.94963585777669 8.99999999999998],1.93022093389131e-5,<built-in function sum>,0.0001,False,[-0.00153329215421556 -3.97903932025656e-13]
8148,8148,[-3.06658447913021e-6 -7.95807864051312e-16],[4.94963892436117 8.99999999999998],1.92975086572742e-5,<built-in function sum>,0.0001,False,[-0.00153301205872464 -3.97903932025656e-13]
8149,8149,[-3.06602428807567e-6 -7.95807864051312e-16],[4.94964199038546 8.99999999999998],1.92928096927239e-5,<built-in function sum>,0.0001,False,[-0.00153273204851057 -3.97903932025656e-13]
8150,8150,[-3.06546426757476e-6 -7.95807864051312e-16],[4.94964505584973 8.99999999999998],1.92881124444259e-5,<built-in function sum>,0.0001,False,[-0.00153245212353693 -3.97903932025656e-13]
8151,8151,[-3.06490441755478e-6 -7.95807864051312e-16],[4.94964812075414 8.99999999999998],1.92834169115445e-5,<built-in function sum>,0.0001,False,[-0.00153217228376740 -3.97903932025656e-13]
8152,8152,[-3.06434473794305e-6 -7.95807864051312e-16],[4.94965118509888 8.99999999999998],1.92787230932441e-5,<built-in function sum>,0.0001,False,[-0.00153189252916566 -3.97903932025656e-13]
8153,8153,[-3.06378522866695e-6 -7.95807864051312e-16],[4.94965424888411 8.99999999999998],1.92740309886899e-5,<built-in function sum>,0.0001,False,[-0.00153161285969542 -3.97903932025656e-13]
8154,8154,[-3.06322588965387e-6 -7.95807864051312e-16],[4.94965731211000 8.99999999999998],1.92693405970484e-5,<built-in function sum>,0.0001,False,[-0.00153133327532040 -3.97903932025656e-13]
8155,8155,[-3.06266672083133e-6 -7.95807864051312e-16],[4.94966037477672 8.99999999999998],1.92646519174855e-5,<built-in function sum>,0.0001,False,[-0.00153105377600440 -3.97903932025656e-13]
8156,8156,[-3.06210772212683e-6 -7.95807864051312e-16],[4.94966343688444 8.99999999999998],1.92599649491687e-5,<built-in function sum>,0.0001,False,[-0.00153077436171116 -3.97903932025656e-13]
8157,8157,[-3.06154889346793e-6 -7.95807864051312e-16],[4.94966649843334 8.99999999999998],1.92552796912645e-5,<built-in function sum>,0.0001,False,[-0.00153049503240452 -3.97903932025656e-13]
8158,8158,[-3.06099023478222e-6 -7.95807864051312e-16],[4.94966955942357 8.99999999999998],1.92505961429412e-5,<built-in function sum>,0.0001,False,[-0.00153021578804825 -3.97903932025656e-13]
8159,8159,[-3.06043174599732e-6 -7.95807864051312e-16],[4.94967261985532 8.99999999999998],1.92459143033663e-5,<built-in function sum>,0.0001,False,[-0.00152993662860621 -3.97903932025656e-13]
8160,8160,[-3.05987342704086e-6 -7.95807864051312e-16],[4.94967567972875 8.99999999999998],1.92412341717101e-5,<built-in function sum>,0.0001,False,[-0.00152965755404220 -3.97903932025656e-13]
8161,8161,[-3.05931527784061e-6 -7.95807864051312e-16],[4.94967873904402 8.99999999999998],1.92365557471408e-5,<built-in function sum>,0.0001,False,[-0.00152937856432018 -3.97903932025656e-13]
8162,8162,[-3.05875729832428e-6 -7.95807864051312e-16],[4.94968179780132 8.99999999999998],1.92318790288282e-5,<built-in function sum>,0.0001,False,[-0.00152909965940397 -3.97903932025656e-13]
8163,8163,[-3.05819948841964e-6 -7.95807864051312e-16],[4.94968485600081 8.99999999999998],1.92272040159428e-5,<built-in function sum>,0.0001,False,[-0.00152882083925750 -3.97903932025656e-13]
8164,8164,[-3.05764184805450e-6 -7.95807864051312e-16],[4.94968791364266 8.99999999999998],1.92225307076551e-5,<built-in function sum>,0.0001,False,[-0.00152854210384468 -3.97903932025656e-13]
8165,8165,[-3.05708437715672e-6 -7.95807864051312e-16],[4.94969097072703 8.99999999999998],1.92178591031375e-5,<built-in function sum>,0.0001,False,[-0.00152826345312947 -3.97903932025656e-13]
8166,8166,[-3.05652707565425e-6 -7.95807864051312e-16],[4.94969402725411 8.99999999999998],1.92131892015603e-5,<built-in function sum>,0.0001,False,[-0.00152798488707589 -3.97903932025656e-13]
8167,8167,[-3.05596994347495e-6 -7.95807864051312e-16],[4.94969708322405 8.99999999999998],1.92085210020965e-5,<built-in function sum>,0.0001,False,[-0.00152770640564783 -3.97903932025656e-13]
8168,8168,[-3.05541298054683e-6 -7.95807864051312e-16],[4.94970013863703 8.99999999999998],1.92038545039198e-5,<built-in function sum>,0.0001,False,[-0.00152742800880935 -3.97903932025656e-13]
8169,8169,[-3.05485618679795e-6 -7.95807864051312e-16],[4.94970319349322 8.99999999999998],1.91991897062029e-5,<built-in function sum>,0.0001,False,[-0.00152714969652454 -3.97903932025656e-13]
8170,8170,[-3.05429956215636e-6 -7.95807864051312e-16],[4.94970624779278 8.99999999999998],1.91945266081188e-5,<built-in function sum>,0.0001,False,[-0.00152687146875739 -3.97903932025656e-13]
8171,8171,[-3.05374310655010e-6 -7.95807864051312e-16],[4.94970930153589 8.99999999999998],1.91898652088436e-5,<built-in function sum>,0.0001,False,[-0.00152659332547192 -3.97903932025656e-13]
8172,8172,[-3.05318681990739e-6 -7.95807864051312e-16],[4.94971235472271 8.99999999999998],1.91852055075512e-5,<built-in function sum>,0.0001,False,[-0.00152631526663234 -3.97903932025656e-13]
8173,8173,[-3.05263070215637e-6 -7.95807864051312e-16],[4.94971540735341 8.99999999999998],1.91805475034171e-5,<built-in function sum>,0.0001,False,[-0.00152603729220268 -3.97903932025656e-13]
8174,8174,[-3.05207475322527e-6 -7.95807864051312e-16],[4.94971845942816 8.99999999999998],1.91758911956172e-5,<built-in function sum>,0.0001,False,[-0.00152575940214709 -3.97903932025656e-13]
8175,8175,[-3.05151897304235e-6 -7.95807864051312e-16],[4.94972151094714 8.99999999999998],1.91712365833280e-5,<built-in function sum>,0.0001,False,[-0.00152548159642972 -3.97903932025656e-13]
8176,8176,[-3.05096336153591e-6 -7.95807864051312e-16],[4.94972456191050 8.99999999999998],1.91665836657248e-5,<built-in function sum>,0.0001,False,[-0.00152520387501473 -3.97903932025656e-13]
8177,8177,[-3.05040791863419e-6 -7.95807864051312e-16],[4.94972761231842 8.99999999999998],1.91619324419874e-5,<built-in function sum>,0.0001,False,[-0.00152492623786623 -3.97903932025656e-13]
8178,8178,[-3.04985264426567e-6 -7.95807864051312e-16],[4.94973066217106 8.99999999999998],1.91572829112920e-5,<built-in function sum>,0.0001,False,[-0.00152464868494857 -3.97903932025656e-13]
8179,8179,[-3.04929753835871e-6 -7.95807864051312e-16],[4.94973371146860 8.99999999999998],1.91526350728179e-5,<built-in function sum>,0.0001,False,[-0.00152437121622588 -3.97903932025656e-13]
8180,8180,[-3.04874260084180e-6 -7.95807864051312e-16],[4.94973676021120 8.99999999999998],1.91479889257434e-5,<built-in function sum>,0.0001,False,[-0.00152409383166244 -3.97903932025656e-13]
8181,8181,[-3.04818783164340e-6 -7.95807864051312e-16],[4.94973980839903 8.99999999999998],1.91433444692472e-5,<built-in function sum>,0.0001,False,[-0.00152381653122250 -3.97903932025656e-13]
8182,8182,[-3.04763323069201e-6 -7.95807864051312e-16],[4.94974285603226 8.99999999999998],1.91387017025096e-5,<built-in function sum>,0.0001,False,[-0.00152353931487030 -3.97903932025656e-13]
8183,8183,[-3.04707879791619e-6 -7.95807864051312e-16],[4.94974590311106 8.99999999999998],1.91340606247115e-5,<built-in function sum>,0.0001,False,[-0.00152326218257018 -3.97903932025656e-13]
8184,8184,[-3.04652453324458e-6 -7.95807864051312e-16],[4.94974894963559 8.99999999999998],1.91294212350342e-5,<built-in function sum>,0.0001,False,[-0.00152298513428649 -3.97903932025656e-13]
8185,8185,[-3.04597043660588e-6 -7.95807864051312e-16],[4.94975199560603 8.99999999999998],1.91247835326578e-5,<built-in function sum>,0.0001,False,[-0.00152270816998359 -3.97903932025656e-13]
8186,8186,[-3.04541650792872e-6 -7.95807864051312e-16],[4.94975504102254 8.99999999999998],1.91201475167644e-5,<built-in function sum>,0.0001,False,[-0.00152243128962578 -3.97903932025656e-13]
8187,8187,[-3.04486274714180e-6 -7.95807864051312e-16],[4.94975808588529 8.99999999999998],1.91155131865376e-5,<built-in function sum>,0.0001,False,[-0.00152215449317744 -3.97903932025656e-13]
8188,8188,[-3.04430915417398e-6 -7.95807864051312e-16],[4.94976113019444 8.99999999999998],1.91108805411589e-5,<built-in function sum>,0.0001,False,[-0.00152187778060307 -3.97903932025656e-13]
8189,8189,[-3.04375572895399e-6 -7.95807864051312e-16],[4.94976417395017 8.99999999999998],1.91062495798114e-5,<built-in function sum>,0.0001,False,[-0.00152160115186700 -3.97903932025656e-13]
8190,8190,[-3.04320247141066e-6 -7.95807864051312e-16],[4.94976721715264 8.99999999999998],1.91016203016800e-5,<built-in function sum>,0.0001,False,[-0.00152132460693366 -3.97903932025656e-13]
8191,8191,[-3.04264938147290e-6 -7.95807864051312e-16],[4.94977025980202 8.99999999999998],1.90969927059486e-5,<built-in function sum>,0.0001,False,[-0.00152104814576757 -3.97903932025656e-13]
8192,8192,[-3.04209645906963e-6 -7.95807864051312e-16],[4.94977330189848 8.99999999999998],1.90923667918015e-5,<built-in function sum>,0.0001,False,[-0.00152077176833318 -3.97903932025656e-13]
8193,8193,[-3.04154370412978e-6 -7.95807864051312e-16],[4.94977634344219 8.99999999999998],1.90877425584248e-5,<built-in function sum>,0.0001,False,[-0.00152049547459497 -3.97903932025656e-13]
8194,8194,[-3.04099111658238e-6 -7.95807864051312e-16],[4.94977938443330 8.99999999999998],1.90831200050035e-5,<built-in function sum>,0.0001,False,[-0.00152021926451748 -3.97903932025656e-13]
8195,8195,[-3.04043869635642e-6 -7.95807864051312e-16],[4.94978242487200 8.99999999999998],1.90784991307244e-5,<built-in function sum>,0.0001,False,[-0.00151994313806523 -3.97903932025656e-13]
8196,8196,[-3.03988644338100e-6 -7.95807864051312e-16],[4.94978546475844 8.99999999999998],1.90738799347747e-5,<built-in function sum>,0.0001,False,[-0.00151966709520279 -3.97903932025656e-13]
8197,8197,[-3.03933435758527e-6 -7.95807864051312e-16],[4.94978850409280 8.99999999999998],1.90692624163407e-5,<built-in function sum>,0.0001,False,[-0.00151939113589477 -3.97903932025656e-13]
8198,8198,[-3.03878243889832e-6 -7.95807864051312e-16],[4.94979154287524 8.99999999999998],1.90646465746103e-5,<built-in function sum>,0.0001,False,[-0.00151911526010569 -3.97903932025656e-13]
8199,8199,[-3.03823068724935e-6 -7.95807864051312e-16],[4.94979458110593 8.99999999999998],1.90600324087719e-5,<built-in function sum>,0.0001,False,[-0.00151883946780019 -3.97903932025656e-13]
8200,8200,[-3.03767910256756e-6 -7.95807864051312e-16],[4.94979761878503 8.99999999999998],1.90554199180142e-5,<built-in function sum>,0.0001,False,[-0.00151856375894289 -3.97903932025656e-13]
8201,8201,[-3.03712768478224e-6 -7.95807864051312e-16],[4.94980065591271 8.99999999999998],1.90508091015276e-5,<built-in function sum>,0.0001,False,[-0.00151828813349846 -3.97903932025656e-13]
8202,8202,[-3.03657643382276e-6 -7.95807864051312e-16],[4.94980369248915 8.99999999999998],1.90461999585003e-5,<built-in function sum>,0.0001,False,[-0.00151801259143163 -3.97903932025656e-13]
8203,8203,[-3.03602534961839e-6 -7.95807864051312e-16],[4.94980672851450 8.99999999999998],1.90415924881236e-5,<built-in function sum>,0.0001,False,[-0.00151773713270701 -3.97903932025656e-13]
8204,8204,[-3.03547443209856e-6 -7.95807864051312e-16],[4.94980976398893 8.99999999999998],1.90369866895877e-5,<built-in function sum>,0.0001,False,[-0.00151746175728937 -3.97903932025656e-13]
8205,8205,[-3.03492368119267e-6 -7.95807864051312e-16],[4.94981279891261 8.99999999999998],1.90323825620832e-5,<built-in function sum>,0.0001,False,[-0.00151718646514339 -3.97903932025656e-13]
8206,8206,[-3.03437309683015e-6 -7.95807864051312e-16],[4.94981583328571 8.99999999999998],1.90277801048025e-5,<built-in function sum>,0.0001,False,[-0.00151691125623382 -3.97903932025656e-13]
8207,8207,[-3.03382267894051e-6 -7.95807864051312e-16],[4.94981886710839 8.99999999999998],1.90231793169370e-5,<built-in function sum>,0.0001,False,[-0.00151663613052544 -3.97903932025656e-13]
8208,8208,[-3.03327242745326e-6 -7.95807864051312e-16],[4.94982190038081 8.99999999999998],1.90185801976812e-5,<built-in function sum>,0.0001,False,[-0.00151636108798300 -3.97903932025656e-13]
8209,8209,[-3.03272234229805e-6 -7.95807864051312e-16],[4.94982493310316 8.99999999999998],1.90139827462260e-5,<built-in function sum>,0.0001,False,[-0.00151608612857142 -3.97903932025656e-13]
8210,8210,[-3.03217242340441e-6 -7.95807864051312e-16],[4.94982796527558 8.99999999999998],1.90093869617665e-5,<built-in function sum>,0.0001,False,[-0.00151581125225538 -3.97903932025656e-13]
8211,8211,[-3.03162267070203e-6 -7.95807864051312e-16],[4.94983099689825 8.99999999999998],1.90047928434958e-5,<built-in function sum>,0.0001,False,[-0.00151553645899983 -3.97903932025656e-13]
8212,8212,[-3.03107308412056e-6 -7.95807864051312e-16],[4.94983402797133 8.99999999999998],1.90002003906097e-5,<built-in function sum>,0.0001,False,[-0.00151526174876955 -3.97903932025656e-13]
8213,8213,[-3.03052366358979e-6 -7.95807864051312e-16],[4.94983705849500 8.99999999999998],1.89956096023021e-5,<built-in function sum>,0.0001,False,[-0.00151498712152951 -3.97903932025656e-13]
8214,8214,[-3.02997440903942e-6 -7.95807864051312e-16],[4.94984008846941 8.99999999999998],1.89910204777697e-5,<built-in function sum>,0.0001,False,[-0.00151471257724453 -3.97903932025656e-13]
8215,8215,[-3.02942532039931e-6 -7.95807864051312e-16],[4.94984311789473 8.99999999999998],1.89864330162082e-5,<built-in function sum>,0.0001,False,[-0.00151443811587960 -3.97903932025656e-13]
8216,8216,[-3.02887639759930e-6 -7.95807864051312e-16],[4.94984614677112 8.99999999999998],1.89818472168139e-5,<built-in function sum>,0.0001,False,[-0.00151416373739964 -3.97903932025656e-13]
